id,data_pedido,cliente,produto,categoria,vendedor,regiao,qtd,valor_unitario,valor_total,status,prazo_dias,entrega_dias
647,2024-09-20,Cliente P,Notebook Pro,Eletrônicos,Eduardo Rocha,Norte,2,3133.62,6267.24,Entregue,4,4
319,2024-09-20,Cliente T,SSD 1TB,Eletrônicos,Carlos Lima,Sudeste,1,406.4,406.4,Cancelado,5,
1054,2024-09-21,Cliente F,Cadeira Ergonômica,Mobiliário,Eduardo Rocha,Norte,2,964.33,1928.67,Entregue,14,18
709,2024-09-21,Cliente R,Notebook Pro,Eletrônicos,Carlos Lima,Norte,5,3389.87,16949.37,Entregue,3,8
327,2024-09-21,Cliente C,Mesa Standing,Mobiliário,Carlos Lima,Sul,5,1559.05,7795.26,Em trânsito,4,
300,2024-09-22,Cliente D,"Monitor 27""",Eletrônicos,Bruno Costa,Sul,3,1000.04,3000.11,Entregue,11,10
177,2024-09-22,Cliente J,Webcam HD,Periféricos,Eduardo Rocha,Sudeste,5,202.48,1012.4,Entregue,3,7
719,2024-09-22,Cliente H,"Monitor 27""",Eletrônicos,Eduardo Rocha,Nordeste,3,1136.65,3409.95,Entregue,10,9
901,2024-09-23,Cliente C,Notebook Pro,Eletrônicos,Ana Silva,Nordeste,4,3211.09,12844.36,Entregue,12,15
635,2024-09-23,Cliente I,Cadeira Ergonômica,Mobiliário,Diana Santos,Norte,1,806.11,806.11,Entregue,4,8
190,2024-09-23,Cliente D,Notebook Pro,Eletrônicos,Bruno Costa,Sudeste,2,3515.49,7030.98,Entregue,13,14
310,2024-09-24,Cliente D,Headset Gamer,Periféricos,Carlos Lima,Norte,2,344.6,689.2,Em trânsito,3,
391,2024-09-24,Cliente R,Mesa Standing,Mobiliário,Bruno Costa,Sudeste,4,1389.02,5556.09,Entregue,8,6
1165,2024-09-25,Cliente G,Notebook Pro,Eletrônicos,Ana Silva,Nordeste,5,3241.37,16206.85,Em trânsito,14,
334,2024-09-25,Cliente N,SSD 1TB,Eletrônicos,Bruno Costa,Centro-Oeste,2,440.5,880.99,Entregue,4,2
371,2024-09-25,Cliente H,SSD 1TB,Eletrônicos,Diana Santos,Norte,5,385.25,1926.26,Entregue,8,13
262,2024-09-25,Cliente K,Teclado Mecânico,Periféricos,Carlos Lima,Centro-Oeste,5,271.58,1357.92,Entregue,14,16
1146,2024-09-26,Cliente A,Notebook Pro,Eletrônicos,Bruno Costa,Centro-Oeste,5,3146.43,15732.13,Entregue,12,10
178,2024-09-26,Cliente E,Teclado Mecânico,Periféricos,Bruno Costa,Centro-Oeste,5,260.24,1301.19,Entregue,11,9
1032,2024-09-26,Cliente J,Teclado Mecânico,Periféricos,Ana Silva,Norte,4,286.74,1146.98,Entregue,14,18
1033,2024-09-26,Cliente O,Webcam HD,Periféricos,Diana Santos,Nordeste,1,180.62,180.62,Entregue,12,15
1184,2024-09-27,Cliente A,"Monitor 27""",Eletrônicos,Carlos Lima,Sul,2,1172.67,2345.34,Cancelado,6,
1034,2024-09-27,Cliente C,SSD 1TB,Eletrônicos,Carlos Lima,Nordeste,1,461.63,461.63,Entregue,10,11
761,2024-09-28,Cliente T,Mesa Standing,Mobiliário,Bruno Costa,Sudeste,5,1523.7,7618.49,Entregue,9,7
1102,2024-09-28,Cliente K,"Monitor 27""",Eletrônicos,Ana Silva,Centro-Oeste,4,1177.6,4710.42,Em trânsito,14,
1010,2024-09-28,Cliente D,Mesa Standing,Mobiliário,Carlos Lima,Nordeste,5,1501.43,7507.16,Entregue,13,15
76,2024-09-29,Cliente H,SSD 1TB,Eletrônicos,Diana Santos,Centro-Oeste,4,391.64,1566.57,Entregue,9,12
1051,2024-09-29,Cliente L,"Monitor 27""",Eletrônicos,Ana Silva,Norte,5,1040.73,5203.64,Entregue,5,5
759,2024-09-29,Cliente A,Webcam HD,Periféricos,Carlos Lima,Nordeste,5,176.42,882.11,Entregue,14,13
645,2024-09-29,Cliente F,Cadeira Ergonômica,Mobiliário,Bruno Costa,Norte,3,868.73,2606.18,Entregue,3,3
676,2024-09-30,Cliente B,Webcam HD,Periféricos,Ana Silva,Sul,1,188.03,188.03,Entregue,4,3
1122,2024-09-30,Cliente O,Mesa Standing,Mobiliário,Carlos Lima,Sudeste,4,1457.0,5828.01,Entregue,4,2
609,2024-09-30,Cliente K,Teclado Mecânico,Periféricos,Diana Santos,Sudeste,5,305.97,1529.84,Entregue,7,11
951,2024-09-30,Cliente E,Mesa Standing,Mobiliário,Diana Santos,Nordeste,4,1493.27,5973.09,Entregue,10,8
512,2024-10-01,Cliente K,SSD 1TB,Eletrônicos,Diana Santos,Norte,5,389.57,1947.84,Cancelado,8,
329,2024-10-01,Cliente J,Teclado Mecânico,Periféricos,Bruno Costa,Sul,1,257.41,257.41,Entregue,14,13
753,2024-10-01,Cliente L,Teclado Mecânico,Periféricos,Ana Silva,Sul,5,270.68,1353.41,Entregue,12,13
268,2024-10-01,Cliente R,Teclado Mecânico,Periféricos,Ana Silva,Norte,2,255.95,511.91,Entregue,9,9
1095,2024-10-01,Cliente G,SSD 1TB,Eletrônicos,Bruno Costa,Sul,3,420.93,1262.79,Cancelado,13,
321,2024-10-02,Cliente L,"Monitor 27""",Eletrônicos,Ana Silva,Centro-Oeste,4,1066.09,4264.36,Entregue,11,11
62,2024-10-02,Cliente S,Mesa Standing,Mobiliário,Ana Silva,Centro-Oeste,2,1538.65,3077.29,Entregue,13,18
21,2024-10-02,Cliente A,Teclado Mecânico,Periféricos,Eduardo Rocha,Centro-Oeste,1,284.07,284.07,Entregue,10,10
86,2024-10-03,Cliente O,Mesa Standing,Mobiliário,Ana Silva,Centro-Oeste,2,1429.52,2859.04,Cancelado,12,
1023,2024-10-03,Cliente B,Mesa Standing,Mobiliário,Carlos Lima,Norte,1,1433.84,1433.84,Entregue,14,14
1135,2024-10-03,Cliente D,Webcam HD,Periféricos,Ana Silva,Centro-Oeste,3,186.78,560.34,Entregue,4,8
266,2024-10-03,Cliente K,Mesa Standing,Mobiliário,Eduardo Rocha,Norte,1,1356.17,1356.17,Entregue,4,7
758,2024-10-04,Cliente H,Teclado Mecânico,Periféricos,Eduardo Rocha,Nordeste,5,302.41,1512.06,Entregue,5,8
629,2024-10-05,Cliente F,"Monitor 27""",Eletrônicos,Eduardo Rocha,Sul,4,1133.24,4532.95,Entregue,10,10
1084,2024-10-05,Cliente S,Webcam HD,Periféricos,Eduardo Rocha,Nordeste,3,184.74,554.23,Entregue,13,15
47,2024-10-06,Cliente I,Mesa Standing,Mobiliário,Diana Santos,Centro-Oeste,4,1565.54,6262.16,Em trânsito,3,
833,2024-10-06,Cliente S,Mesa Standing,Mobiliário,Carlos Lima,Norte,3,1446.96,4340.88,Cancelado,4,
683,2024-10-07,Cliente J,Webcam HD,Periféricos,Bruno Costa,Centro-Oeste,5,203.55,1017.76,Entregue,11,15
521,2024-10-07,Cliente S,Cadeira Ergonômica,Mobiliário,Diana Santos,Sul,2,899.05,1798.09,Entregue,14,16
658,2024-10-07,Cliente H,Webcam HD,Periféricos,Ana Silva,Norte,4,186.44,745.75,Entregue,5,6
694,2024-10-08,Cliente B,Webcam HD,Periféricos,Eduardo Rocha,Norte,5,183.33,916.65,Entregue,8,11
672,2024-10-08,Cliente T,Mesa Standing,Mobiliário,Ana Silva,Sudeste,3,1575.19,4725.58,Entregue,3,1
488,2024-10-08,Cliente A,"Monitor 27""",Eletrônicos,Carlos Lima,Norte,3,1114.48,3343.45,Entregue,7,6
541,2024-10-08,Cliente C,Teclado Mecânico,Periféricos,Ana Silva,Norte,1,283.02,283.02,Entregue,4,4
1082,2024-10-09,Cliente T,Mesa Standing,Mobiliário,Ana Silva,Nordeste,5,1393.88,6969.41,Cancelado,11,
114,2024-10-09,Cliente B,Notebook Pro,Eletrônicos,Diana Santos,Sul,2,3335.71,6671.43,Cancelado,8,
590,2024-10-09,Cliente P,Cadeira Ergonômica,Mobiliário,Diana Santos,Sul,3,820.41,2461.22,Entregue,13,15
595,2024-10-09,Cliente P,Mesa Standing,Mobiliário,Diana Santos,Centro-Oeste,2,1461.16,2922.32,Em trânsito,10,
715,2024-10-10,Cliente J,SSD 1TB,Eletrônicos,Carlos Lima,Nordeste,5,441.74,2208.72,Em trânsito,14,
463,2024-10-11,Cliente E,"Monitor 27""",Eletrônicos,Ana Silva,Norte,1,1150.26,1150.26,Entregue,8,6
100,2024-10-12,Cliente P,Notebook Pro,Eletrônicos,Diana Santos,Sul,3,3020.88,9062.63,Entregue,5,6
65,2024-10-13,Cliente H,Notebook Pro,Eletrônicos,Eduardo Rocha,Norte,5,3425.8,17128.98,Entregue,13,15
1101,2024-10-13,Cliente J,Mesa Standing,Mobiliário,Carlos Lima,Centro-Oeste,2,1458.57,2917.15,Em trânsito,5,
589,2024-10-13,Cliente C,Notebook Pro,Eletrônicos,Ana Silva,Norte,1,3458.3,3458.3,Cancelado,3,
507,2024-10-14,Cliente I,Teclado Mecânico,Periféricos,Ana Silva,Centro-Oeste,5,304.07,1520.37,Cancelado,8,
816,2024-10-14,Cliente H,"Monitor 27""",Eletrônicos,Ana Silva,Nordeste,4,1063.96,4255.82,Cancelado,10,
181,2024-10-14,Cliente A,Headset Gamer,Periféricos,Bruno Costa,Sul,4,303.29,1213.15,Entregue,12,14
929,2024-10-14,Cliente G,"Monitor 27""",Eletrônicos,Bruno Costa,Nordeste,5,993.0,4964.98,Entregue,14,16
832,2024-10-14,Cliente D,Mesa Standing,Mobiliário,Diana Santos,Sul,3,1539.88,4619.63,Entregue,13,11
1096,2024-10-14,Cliente C,SSD 1TB,Eletrônicos,Ana Silva,Centro-Oeste,3,447.48,1342.44,Entregue,12,12
163,2024-10-15,Cliente L,SSD 1TB,Eletrônicos,Carlos Lima,Sul,4,395.01,1580.06,Entregue,11,11
718,2024-10-16,Cliente R,Teclado Mecânico,Periféricos,Bruno Costa,Centro-Oeste,5,263.67,1318.34,Entregue,3,4
397,2024-10-17,Cliente Q,Webcam HD,Periféricos,Diana Santos,Nordeste,3,193.43,580.3,Entregue,10,12
31,2024-10-17,Cliente R,"Monitor 27""",Eletrônicos,Eduardo Rocha,Nordeste,3,1187.06,3561.18,Cancelado,11,
173,2024-10-17,Cliente K,Cadeira Ergonômica,Mobiliário,Eduardo Rocha,Sul,5,921.42,4607.1,Cancelado,4,
393,2024-10-17,Cliente K,SSD 1TB,Eletrônicos,Ana Silva,Norte,5,422.74,2113.71,Entregue,14,18
434,2024-10-18,Cliente H,SSD 1TB,Eletrônicos,Bruno Costa,Norte,4,444.36,1777.42,Entregue,13,13
534,2024-10-18,Cliente F,Webcam HD,Periféricos,Ana Silva,Centro-Oeste,4,208.81,835.24,Cancelado,9,
691,2024-10-18,Cliente O,Webcam HD,Periféricos,Ana Silva,Nordeste,3,185.54,556.62,Entregue,12,16
50,2024-10-18,Cliente B,Webcam HD,Periféricos,Diana Santos,Sul,4,184.86,739.44,Entregue,14,12
465,2024-10-19,Cliente T,Cadeira Ergonômica,Mobiliário,Ana Silva,Centro-Oeste,5,846.62,4233.11,Entregue,12,16
524,2024-10-19,Cliente H,Teclado Mecânico,Periféricos,Diana Santos,Sudeste,3,285.68,857.05,Cancelado,3,
370,2024-10-19,Cliente M,Notebook Pro,Eletrônicos,Diana Santos,Centro-Oeste,3,3070.32,9210.97,Em trânsito,13,
936,2024-10-19,Cliente C,Cadeira Ergonômica,Mobiliário,Eduardo Rocha,Nordeste,5,918.53,4592.65,Entregue,12,14
1003,2024-10-19,Cliente A,Cadeira Ergonômica,Mobiliário,Diana Santos,Centro-Oeste,2,844.55,1689.1,Entregue,5,9
345,2024-10-20,Cliente T,"Monitor 27""",Eletrônicos,Ana Silva,Nordeste,1,1076.26,1076.26,Entregue,8,10
344,2024-10-20,Cliente G,Notebook Pro,Eletrônicos,Ana Silva,Centro-Oeste,4,3164.51,12658.04,Entregue,6,7
386,2024-10-20,Cliente O,Mesa Standing,Mobiliário,Bruno Costa,Nordeste,1,1364.94,1364.94,Entregue,12,12
803,2024-10-20,Cliente T,Cadeira Ergonômica,Mobiliário,Diana Santos,Sul,4,901.35,3605.39,Entregue,3,3
884,2024-10-21,Cliente H,"Monitor 27""",Eletrônicos,Ana Silva,Centro-Oeste,4,1021.69,4086.75,Cancelado,5,
855,2024-10-22,Cliente K,Headset Gamer,Periféricos,Ana Silva,Sul,5,350.72,1753.59,Cancelado,6,
639,2024-10-22,Cliente N,SSD 1TB,Eletrônicos,Ana Silva,Norte,2,430.27,860.55,Entregue,13,13
801,2024-10-22,Cliente K,Webcam HD,Periféricos,Carlos Lima,Norte,3,178.01,534.03,Cancelado,8,
408,2024-10-22,Cliente D,Mesa Standing,Mobiliário,Eduardo Rocha,Nordeste,2,1446.63,2893.25,Em trânsito,14,
678,2024-10-22,Cliente K,Mesa Standing,Mobiliário,Bruno Costa,Nordeste,3,1581.48,4744.43,Entregue,6,5
293,2024-10-22,Cliente K,SSD 1TB,Eletrônicos,Eduardo Rocha,Nordeste,5,429.82,2149.12,Entregue,14,17
217,2024-10-23,Cliente H,Webcam HD,Periféricos,Bruno Costa,Centro-Oeste,4,173.97,695.87,Entregue,8,6
701,2024-10-23,Cliente I,"Monitor 27""",Eletrônicos,Carlos Lima,Nordeste,3,1102.67,3308.02,Em trânsito,4,
915,2024-10-24,Cliente P,Headset Gamer,Periféricos,Carlos Lima,Sudeste,3,341.49,1024.48,Entregue,7,11
155,2024-10-24,Cliente K,"Monitor 27""",Eletrônicos,Bruno Costa,Centro-Oeste,2,1194.16,2388.32,Em trânsito,13,
395,2024-10-24,Cliente O,SSD 1TB,Eletrônicos,Bruno Costa,Sudeste,5,421.32,2106.6,Entregue,11,16
991,2024-10-24,Cliente L,Cadeira Ergonômica,Mobiliário,Carlos Lima,Norte,2,936.78,1873.57,Cancelado,4,
1131,2024-10-24,Cliente C,"Monitor 27""",Eletrônicos,Diana Santos,Centro-Oeste,2,1160.12,2320.23,Em trânsito,8,
198,2024-10-25,Cliente S,Notebook Pro,Eletrônicos,Eduardo Rocha,Sudeste,1,2913.95,2913.95,Entregue,4,8
824,2024-10-25,Cliente J,Mesa Standing,Mobiliário,Ana Silva,Sul,3,1519.91,4559.73,Cancelado,6,
939,2024-10-25,Cliente R,"Monitor 27""",Eletrônicos,Carlos Lima,Sul,3,1028.68,3086.04,Entregue,5,3
267,2024-10-26,Cliente G,Webcam HD,Periféricos,Carlos Lima,Sudeste,1,198.56,198.56,Entregue,5,10
751,2024-10-26,Cliente F,Notebook Pro,Eletrônicos,Eduardo Rocha,Centro-Oeste,5,3515.11,17575.53,Entregue,14,18
157,2024-10-26,Cliente S,Notebook Pro,Eletrônicos,Eduardo Rocha,Sul,3,3312.2,9936.59,Entregue,6,10
92,2024-10-26,Cliente O,Headset Gamer,Periféricos,Carlos Lima,Norte,1,313.31,313.31,Entregue,12,11
788,2024-10-27,Cliente H,Headset Gamer,Periféricos,Carlos Lima,Sudeste,1,300.88,300.88,Cancelado,10,
926,2024-10-27,Cliente A,Headset Gamer,Periféricos,Ana Silva,Centro-Oeste,4,346.59,1386.37,Em trânsito,8,
603,2024-10-27,Cliente R,"Monitor 27""",Eletrônicos,Carlos Lima,Centro-Oeste,3,1187.39,3562.18,Entregue,8,12
323,2024-10-28,Cliente O,Teclado Mecânico,Periféricos,Diana Santos,Norte,4,260.08,1040.33,Entregue,6,5
1020,2024-10-28,Cliente E,Webcam HD,Periféricos,Ana Silva,Sudeste,3,185.19,555.57,Em trânsito,12,
518,2024-10-28,Cliente I,Cadeira Ergonômica,Mobiliário,Diana Santos,Nordeste,1,933.01,933.01,Cancelado,5,
787,2024-10-28,Cliente C,Headset Gamer,Periféricos,Carlos Lima,Sul,5,309.38,1546.88,Entregue,13,18
606,2024-10-28,Cliente P,"Monitor 27""",Eletrônicos,Diana Santos,Norte,4,1036.99,4147.97,Cancelado,7,
299,2024-10-29,Cliente F,Teclado Mecânico,Periféricos,Eduardo Rocha,Nordeste,1,257.66,257.66,Em trânsito,12,
209,2024-10-29,Cliente E,Mesa Standing,Mobiliário,Ana Silva,Centro-Oeste,1,1455.48,1455.48,Em trânsito,14,
591,2024-10-29,Cliente D,Cadeira Ergonômica,Mobiliário,Bruno Costa,Centro-Oeste,4,836.58,3346.33,Entregue,8,10
852,2024-10-30,Cliente T,Mesa Standing,Mobiliário,Carlos Lima,Nordeste,3,1518.75,4556.25,Em trânsito,4,
311,2024-10-30,Cliente M,Headset Gamer,Periféricos,Eduardo Rocha,Norte,2,293.82,587.64,Em trânsito,5,
1124,2024-10-30,Cliente K,Webcam HD,Periféricos,Ana Silva,Sudeste,2,199.06,398.11,Entregue,9,10
1042,2024-10-30,Cliente F,Notebook Pro,Eletrônicos,Carlos Lima,Nordeste,1,3026.31,3026.31,Entregue,9,12
627,2024-10-30,Cliente K,Teclado Mecânico,Periféricos,Diana Santos,Sul,1,258.63,258.63,Entregue,9,8
797,2024-10-30,Cliente R,Mesa Standing,Mobiliário,Eduardo Rocha,Norte,2,1485.56,2971.12,Entregue,7,9
90,2024-10-31,Cliente J,Mesa Standing,Mobiliário,Carlos Lima,Sudeste,4,1370.0,5480.02,Cancelado,5,
1151,2024-10-31,Cliente J,Mesa Standing,Mobiliário,Diana Santos,Norte,3,1393.43,4180.29,Entregue,11,16
925,2024-10-31,Cliente P,Notebook Pro,Eletrônicos,Bruno Costa,Sul,4,3337.34,13349.35,Cancelado,8,
585,2024-10-31,Cliente K,Notebook Pro,Eletrônicos,Carlos Lima,Sudeste,3,3115.19,9345.58,Entregue,13,13
1148,2024-10-31,Cliente I,Notebook Pro,Eletrônicos,Eduardo Rocha,Centro-Oeste,2,2990.34,5980.69,Cancelado,7,
467,2024-10-31,Cliente D,Webcam HD,Periféricos,Ana Silva,Norte,4,192.56,770.23,Entregue,11,13
1106,2024-11-01,Cliente I,"Monitor 27""",Eletrônicos,Carlos Lima,Sudeste,2,1135.33,2270.66,Entregue,13,17
552,2024-11-02,Cliente S,Mesa Standing,Mobiliário,Bruno Costa,Sul,3,1486.32,4458.97,Entregue,8,10
1038,2024-11-02,Cliente L,"Monitor 27""",Eletrônicos,Diana Santos,Nordeste,4,1190.35,4761.39,Em trânsito,10,
532,2024-11-03,Cliente K,Mesa Standing,Mobiliário,Ana Silva,Nordeste,3,1549.22,4647.66,Cancelado,10,
616,2024-11-03,Cliente B,SSD 1TB,Eletrônicos,Eduardo Rocha,Nordeste,3,395.32,1185.97,Entregue,7,7
697,2024-11-03,Cliente T,Teclado Mecânico,Periféricos,Bruno Costa,Sul,5,289.55,1447.75,Entregue,3,7
146,2024-11-03,Cliente C,Cadeira Ergonômica,Mobiliário,Ana Silva,Sudeste,1,921.85,921.85,Em trânsito,4,
807,2024-11-03,Cliente P,Cadeira Ergonômica,Mobiliário,Carlos Lima,Centro-Oeste,4,901.63,3606.51,Em trânsito,8,
952,2024-11-03,Cliente A,SSD 1TB,Eletrônicos,Bruno Costa,Centro-Oeste,5,414.61,2073.05,Entregue,5,8
87,2024-11-05,Cliente F,Mesa Standing,Mobiliário,Ana Silva,Nordeste,5,1310.48,6552.41,Cancelado,8,
318,2024-11-05,Cliente O,"Monitor 27""",Eletrônicos,Diana Santos,Centro-Oeste,4,1063.87,4255.47,Cancelado,9,
197,2024-11-06,Cliente G,SSD 1TB,Eletrônicos,Carlos Lima,Norte,1,393.43,393.43,Entregue,14,17
594,2024-11-06,Cliente I,SSD 1TB,Eletrônicos,Bruno Costa,Centro-Oeste,4,385.73,1542.92,Em trânsito,13,
748,2024-11-06,Cliente H,Cadeira Ergonômica,Mobiliário,Bruno Costa,Centro-Oeste,2,853.96,1707.92,Cancelado,10,
804,2024-11-06,Cliente D,Headset Gamer,Periféricos,Bruno Costa,Centro-Oeste,4,334.19,1336.74,Entregue,13,17
446,2024-11-06,Cliente H,Headset Gamer,Periféricos,Eduardo Rocha,Sul,1,346.26,346.26,Cancelado,12,
284,2024-11-06,Cliente N,Notebook Pro,Eletrônicos,Bruno Costa,Norte,2,3498.38,6996.76,Entregue,12,13
18,2024-11-07,Cliente J,Headset Gamer,Periféricos,Bruno Costa,Centro-Oeste,5,293.11,1465.53,Entregue,10,11
608,2024-11-07,Cliente H,Teclado Mecânico,Periféricos,Carlos Lima,Sudeste,2,298.02,596.05,Entregue,9,10
265,2024-11-07,Cliente L,Headset Gamer,Periféricos,Diana Santos,Centro-Oeste,4,325.59,1302.38,Cancelado,3,
25,2024-11-08,Cliente H,Teclado Mecânico,Periféricos,Eduardo Rocha,Sudeste,4,286.88,1147.53,Cancelado,8,
145,2024-11-08,Cliente H,Mesa Standing,Mobiliário,Ana Silva,Nordeste,1,1459.28,1459.28,Entregue,8,8
640,2024-11-08,Cliente M,Cadeira Ergonômica,Mobiliário,Carlos Lima,Sul,1,917.27,917.27,Entregue,14,12
32,2024-11-08,Cliente Q,Teclado Mecânico,Periféricos,Eduardo Rocha,Nordeste,5,266.35,1331.73,Cancelado,5,
903,2024-11-09,Cliente O,Notebook Pro,Eletrônicos,Eduardo Rocha,Nordeste,3,2976.2,8928.61,Cancelado,8,
357,2024-11-09,Cliente K,Notebook Pro,Eletrônicos,Bruno Costa,Norte,3,3228.37,9685.12,Entregue,9,9
387,2024-11-09,Cliente N,"Monitor 27""",Eletrônicos,Diana Santos,Nordeste,1,1048.38,1048.38,Entregue,3,3
828,2024-11-10,Cliente A,Headset Gamer,Periféricos,Ana Silva,Sul,2,306.74,613.49,Cancelado,8,
227,2024-11-10,Cliente L,"Monitor 27""",Eletrônicos,Eduardo Rocha,Nordeste,2,1135.32,2270.63,Cancelado,9,
523,2024-11-10,Cliente F,Notebook Pro,Eletrônicos,Eduardo Rocha,Centro-Oeste,3,3262.67,9788.02,Entregue,3,7
189,2024-11-10,Cliente M,Mesa Standing,Mobiliário,Eduardo Rocha,Centro-Oeste,5,1571.37,7856.83,Em trânsito,12,
405,2024-11-10,Cliente N,SSD 1TB,Eletrônicos,Ana Silva,Centro-Oeste,1,391.46,391.46,Cancelado,6,
1198,2024-11-10,Cliente F,Notebook Pro,Eletrônicos,Diana Santos,Nordeste,4,3401.98,13607.93,Em trânsito,13,
837,2024-11-11,Cliente I,Headset Gamer,Periféricos,Diana Santos,Norte,4,345.69,1382.76,Entregue,12,11
158,2024-11-11,Cliente R,Webcam HD,Periféricos,Diana Santos,Centro-Oeste,5,172.01,860.06,Entregue,7,9
88,2024-11-11,Cliente R,Notebook Pro,Eletrônicos,Eduardo Rocha,Norte,5,3455.72,17278.62,Em trânsito,5,
841,2024-11-11,Cliente O,Notebook Pro,Eletrônicos,Bruno Costa,Centro-Oeste,4,3207.36,12829.43,Cancelado,11,
1019,2024-11-12,Cliente R,"Monitor 27""",Eletrônicos,Carlos Lima,Centro-Oeste,3,1115.99,3347.97,Entregue,4,4
862,2024-11-13,Cliente C,SSD 1TB,Eletrônicos,Eduardo Rocha,Centro-Oeste,3,411.9,1235.7,Em trânsito,3,
51,2024-11-13,Cliente J,Teclado Mecânico,Periféricos,Ana Silva,Norte,3,294.52,883.55,Entregue,7,11
223,2024-11-13,Cliente P,SSD 1TB,Eletrônicos,Bruno Costa,Sul,4,404.28,1617.11,Cancelado,10,
906,2024-11-15,Cliente D,SSD 1TB,Eletrônicos,Eduardo Rocha,Sudeste,4,388.46,1553.84,Entregue,10,13
987,2024-11-15,Cliente G,"Monitor 27""",Eletrônicos,Ana Silva,Norte,4,1086.4,4345.6,Entregue,4,4
492,2024-11-15,Cliente G,Headset Gamer,Periféricos,Eduardo Rocha,Centro-Oeste,2,289.91,579.81,Entregue,11,15
976,2024-11-15,Cliente M,SSD 1TB,Eletrônicos,Eduardo Rocha,Norte,1,440.2,440.2,Entregue,14,12
888,2024-11-15,Cliente O,Notebook Pro,Eletrônicos,Diana Santos,Sul,1,3254.65,3254.65,Em trânsito,8,
115,2024-11-16,Cliente A,Teclado Mecânico,Periféricos,Bruno Costa,Nordeste,2,280.32,560.65,Cancelado,8,
472,2024-11-16,Cliente G,Mesa Standing,Mobiliário,Eduardo Rocha,Sudeste,4,1513.63,6054.53,Entregue,6,9
766,2024-11-16,Cliente H,Teclado Mecânico,Periféricos,Diana Santos,Centro-Oeste,2,304.66,609.31,Em trânsito,9,
424,2024-11-16,Cliente M,Notebook Pro,Eletrônicos,Ana Silva,Sul,2,3189.71,6379.42,Entregue,3,7
965,2024-11-17,Cliente C,Webcam HD,Periféricos,Diana Santos,Centro-Oeste,5,205.76,1028.79,Cancelado,12,
479,2024-11-17,Cliente N,Cadeira Ergonômica,Mobiliário,Diana Santos,Centro-Oeste,5,801.85,4009.24,Entregue,14,17
726,2024-11-17,Cliente L,Notebook Pro,Eletrônicos,Ana Silva,Sul,2,3497.13,6994.25,Entregue,5,10
1052,2024-11-18,Cliente C,Headset Gamer,Periféricos,Bruno Costa,Norte,4,336.16,1344.62,Em trânsito,12,
1090,2024-11-18,Cliente R,SSD 1TB,Eletrônicos,Bruno Costa,Norte,1,432.1,432.1,Entregue,12,15
442,2024-11-18,Cliente Q,Webcam HD,Periféricos,Eduardo Rocha,Norte,3,199.52,598.57,Entregue,4,7
309,2024-11-18,Cliente D,Headset Gamer,Periféricos,Carlos Lima,Nordeste,3,320.97,962.92,Em trânsito,10,
1026,2024-11-18,Cliente I,Cadeira Ergonômica,Mobiliário,Diana Santos,Norte,2,801.2,1602.39,Entregue,6,11
361,2024-11-18,Cliente H,SSD 1TB,Eletrônicos,Ana Silva,Norte,1,424.58,424.58,Cancelado,12,
780,2024-11-18,Cliente N,"Monitor 27""",Eletrônicos,Diana Santos,Norte,4,1060.92,4243.69,Entregue,5,9
506,2024-11-18,Cliente M,Teclado Mecânico,Periféricos,Ana Silva,Sul,5,289.4,1446.99,Entregue,8,6
641,2024-11-19,Cliente Q,Mesa Standing,Mobiliário,Bruno Costa,Sul,5,1433.92,7169.58,Cancelado,10,
82,2024-11-19,Cliente A,SSD 1TB,Eletrônicos,Carlos Lima,Sul,4,390.46,1561.82,Cancelado,13,
399,2024-11-20,Cliente G,Notebook Pro,Eletrônicos,Diana Santos,Norte,5,2993.16,14965.82,Entregue,5,7
949,2024-11-20,Cliente N,Mesa Standing,Mobiliário,Carlos Lima,Centro-Oeste,3,1336.55,4009.65,Entregue,10,10
786,2024-11-20,Cliente C,Teclado Mecânico,Periféricos,Bruno Costa,Sul,4,256.06,1024.25,Em trânsito,11,
24,2024-11-21,Cliente J,Headset Gamer,Periféricos,Eduardo Rocha,Sul,4,303.06,1212.25,Em trânsito,12,
277,2024-11-22,Cliente K,Cadeira Ergonômica,Mobiliário,Bruno Costa,Sul,2,973.85,1947.7,Cancelado,12,
863,2024-11-23,Cliente Q,SSD 1TB,Eletrônicos,Ana Silva,Sul,5,401.11,2005.57,Entregue,11,12
1022,2024-11-23,Cliente D,Headset Gamer,Periféricos,Bruno Costa,Nordeste,4,315.49,1261.97,Entregue,5,10
643,2024-11-23,Cliente L,Webcam HD,Periféricos,Bruno Costa,Centro-Oeste,5,175.67,878.34,Entregue,3,4
829,2024-11-24,Cliente I,Webcam HD,Periféricos,Ana Silva,Centro-Oeste,3,200.67,602.01,Cancelado,13,
630,2024-11-25,Cliente P,Cadeira Ergonômica,Mobiliário,Diana Santos,Centro-Oeste,5,817.98,4089.89,Entregue,12,12
825,2024-11-25,Cliente P,"Monitor 27""",Eletrônicos,Carlos Lima,Sudeste,5,1200.48,6002.41,Entregue,7,10
68,2024-11-25,Cliente H,Teclado Mecânico,Periféricos,Ana Silva,Centro-Oeste,2,257.57,515.14,Entregue,10,13
367,2024-11-25,Cliente M,Headset Gamer,Periféricos,Ana Silva,Norte,5,308.71,1543.55,Cancelado,9,
723,2024-11-25,Cliente G,Teclado Mecânico,Periféricos,Ana Silva,Sudeste,3,305.04,915.12,Entregue,11,11
